The current process just got forked. Disabling parallelism to avoid deadlocks...
To disable this warning, please explicitly set TOKENIZERS_PARALLELISM=(true | false)
Better speed can be achieved with apex installed from https://www.github.com/nvidia/apex.
------------------beginning epoch------------------
latest loss:tensor(12.1887, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.5898, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.5332, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.5642, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.5109, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.4946, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.9052, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.5402, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.2516, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.6493, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.2938, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.6624, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.4689, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.1692, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.0937, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.3715, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.4966, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.1654, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.3121, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.6935, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.1379, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.3814, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.6055, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.8799, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.9869, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.3343, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.1449, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.0239, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.5908, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.1154, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.9119, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.8312, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.2717, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.5890, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.7682, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.4188, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.3127, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.7415, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(13.3572, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.1271, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.2004, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.4970, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.1837, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.6306, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.1205, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.2813, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.3980, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.2639, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.2773, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.1872, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.8790, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.6747, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.9001, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.8545, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.7665, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.4222, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.1138, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.9578, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.0693, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.6772, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.8146, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.3619, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.6603, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.9691, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.3496, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.1365, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.1233, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.3140, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.7196, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.1862, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.4849, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.6222, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(12.1674, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.2100, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.0879, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.3618, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.8585, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4345, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(14.6348, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.9410, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.1539, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.5138, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.9546, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.1521, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.2940, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.6890, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.7053, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.5157, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.9326, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.0504, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.9038, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.0976, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.0397, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.0577, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.0705, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.8265, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.0647, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.9452, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.1916, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.1566, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.1499, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.7189, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.8850, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.6882, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.5446, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.5354, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.8747, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.5785, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.6916, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.4326, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.8890, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.2297, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.1005, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.2212, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.0687, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.8177, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.9120, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.2055, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.3036, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.7233, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.2686, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.6619, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.7906, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.1410, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.8176, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.7781, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.7398, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.4845, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.3404, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.6018, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.3723, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.6653, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.3586, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.0569, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.9872, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.2525, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.9831, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.9539, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.7445, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.9602, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.4724, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.7759, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.9618, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4600, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.9104, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.6479, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.2094, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.8881, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.6663, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.0911, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.7152, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.7195, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.1219, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.8193, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.4482, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.8470, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.3892, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.7170, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.0361, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.3605, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.7294, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.2543, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.8433, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.4212, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.2284, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.5951, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.4621, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(16.2015, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.3095, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.0575, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.9656, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.6221, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.7350, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.4389, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.8895, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.5329, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.3240, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.7601, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.7691, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.2606, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4298, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4998, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.0298, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4532, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.4564, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.2565, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.5076, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.7542, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.8295, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.3223, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.3411, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.3484, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.8777, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.3346, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.2674, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.3542, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.7625, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.9373, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.6885, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.2975, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.8887, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.1411, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.9573, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.9185, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(12.1273, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.8866, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.1694, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.1345, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.0246, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.2573, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(12.1765, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.5138, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.8784, device='cuda:0', grad_fn=<AddBackward0>)
------------------Training completed------------------
{0: {0: 14613, 1: 0, 2: 0, 'tag': ['<PAD>']}, 1: {0: 0, 1: 1127369, 2: 1283500, 'tag': ['O']}, 2: {0: 35967, 1: 0, 2: 0, 'tag': ['Repetition', 'Slogans', 'Appeal_to_fear-prejudice', 'Flag-Waving', 'Reductio_ad_hitlerum', 'Bandwagon', 'Appeal_to_Authority']}, 3: {0: 21646, 1: 0, 2: 0, 'tag': ['Causal_Oversimplification', 'Obfuscation,Intentional_Vagueness,Confusion', 'Black-and-White_Fallacy', 'Thought-terminating_Cliches']}, 4: {0: 69572, 1: 0, 2: 0, 'tag': ['Name_Calling,Labeling', 'Doubt', 'Loaded_Language', 'Straw_Men']}, 5: {0: 14333, 1: 0, 2: 0, 'tag': ['Exaggeration,Minimisation', 'Red_Herring', 'Whataboutism']}}
general accuracy: 0.0
general misses: 141518
general hits: 0
total epoch loss:  13996.555350780487
average train loss: 0.010904990534305015
validating..
------------------Validation completed------------------
{0: {0: 14614, 1: 0, 2: 0, 'tag': ['<PAD>']}, 1: {0: 0, 1: 1127370, 2: 0, 'tag': ['O']}, 2: {0: 35968, 1: 0, 2: 0, 'tag': ['Repetition', 'Slogans', 'Appeal_to_fear-prejudice', 'Flag-Waving', 'Reductio_ad_hitlerum', 'Bandwagon', 'Appeal_to_Authority']}, 3: {0: 21647, 1: 0, 2: 0, 'tag': ['Causal_Oversimplification', 'Obfuscation,Intentional_Vagueness,Confusion', 'Black-and-White_Fallacy', 'Thought-terminating_Cliches']}, 4: {0: 69573, 1: 0, 2: 0, 'tag': ['Name_Calling,Labeling', 'Doubt', 'Loaded_Language', 'Straw_Men']}, 5: {0: 14334, 1: 0, 2: 0, 'tag': ['Exaggeration,Minimisation', 'Red_Herring', 'Whataboutism']}}
general accuracy: 0.0
general misses: 141522
general hits: 0
An epoch was completed.
------------------beginning epoch------------------
latest loss:tensor(9.3934, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.9180, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.8807, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.3110, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.9713, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.3887, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.1157, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.8021, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.6824, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.2149, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.3832, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.8672, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.0349, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.4203, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.3399, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.7580, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.9731, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.0392, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.3344, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.9113, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.8932, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.0709, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.3214, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.9988, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.5919, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.2894, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.4639, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.1091, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.2374, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.0706, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.0999, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.0577, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.4612, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.1397, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.9671, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.2059, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.4215, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.5549, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.9454, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.2390, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.3110, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.3918, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.9434, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.3296, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.4746, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.5316, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.7337, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.5765, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.3833, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.5437, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.2166, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.9980, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.5386, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.1077, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.7082, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.3827, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.4251, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.6136, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.5064, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.9564, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.3245, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4774, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.8959, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.6064, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.8188, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.5270, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.1937, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.6287, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(13.1859, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.2021, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4271, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.6595, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.9303, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.8599, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.1196, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.7667, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.9996, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.7707, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.5603, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.0273, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.9077, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.2237, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.4431, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.8999, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.6451, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.0084, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.5683, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.3302, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.5391, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.6130, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.8760, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.2510, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.0682, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.9164, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.2782, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.0147, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.7803, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.0029, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.5017, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.9368, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.0833, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4497, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.5912, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.9191, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.2060, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.6761, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.2931, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.7285, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.0167, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.0157, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.5185, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.0329, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.8014, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.3609, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.6359, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4554, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.6242, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.5676, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.9568, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.4879, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.4352, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.1693, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.5399, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.7251, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.7594, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.5675, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.1927, device='cuda:0', grad_fn=<AddBackward0>)
